observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
re_l_sn_1_2024-01-12_0003,re_l_sn_1,re_l_sn_1_2024-01-12_0003.JPG,re_l_sn_1_motion_sensor_195,2024-01-12T10:35:03Z,2024-01-12T10:35:03Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999924063682556,,
re_l_sn_1_2024-01-12_0004,re_l_sn_1,re_l_sn_1_2024-01-12_0004.JPG,re_l_sn_1_time_lapse_313,2024-01-12T11:00:00Z,2024-01-12T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997615814209,,
re_l_sn_1_2024-01-13_0001,re_l_sn_1,re_l_sn_1_2024-01-13_0001.JPG,re_l_sn_1_time_lapse_314,2024-01-12T23:00:00Z,2024-01-12T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-13_0002,re_l_sn_1,re_l_sn_1_2024-01-13_0002.JPG,re_l_sn_1_time_lapse_315,2024-01-13T11:00:00Z,2024-01-13T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999737739563,,
re_l_sn_1_2024-01-13_0003,re_l_sn_1,re_l_sn_1_2024-01-13_0003.JPG,re_l_sn_1_motion_sensor_196,2024-01-13T19:04:35Z,2024-01-13T19:04:35Z,media,animal,,Sorex spp.,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,1,,
re_l_sn_1_2024-01-13_0004,re_l_sn_1,re_l_sn_1_2024-01-13_0004.JPG,re_l_sn_1_motion_sensor_196,2024-01-13T19:04:35Z,2024-01-13T19:04:35Z,media,animal,,Sorex spp.,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999942779541016,,
re_l_sn_1_2024-01-14_0001,re_l_sn_1,re_l_sn_1_2024-01-14_0001.JPG,re_l_sn_1_time_lapse_316,2024-01-13T23:00:00Z,2024-01-13T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-14_0002,re_l_sn_1,re_l_sn_1_2024-01-14_0002.JPG,re_l_sn_1_motion_sensor_197,2024-01-14T09:18:08Z,2024-01-14T09:18:08Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996834695339203,,
re_l_sn_1_2024-01-14_0003,re_l_sn_1,re_l_sn_1_2024-01-14_0003.JPG,re_l_sn_1_motion_sensor_197,2024-01-14T09:18:08Z,2024-01-14T09:18:08Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996423542499542,,
re_l_sn_1_2024-01-14_0004,re_l_sn_1,re_l_sn_1_2024-01-14_0004.JPG,re_l_sn_1_time_lapse_317,2024-01-14T11:00:00Z,2024-01-14T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999725818634,,
re_l_sn_1_2024-01-15_0001,re_l_sn_1,re_l_sn_1_2024-01-15_0001.JPG,re_l_sn_1_time_lapse_318,2024-01-14T23:00:00Z,2024-01-14T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997615814209,,
re_l_sn_1_2024-01-15_0002,re_l_sn_1,re_l_sn_1_2024-01-15_0002.JPG,re_l_sn_1_motion_sensor_198,2024-01-15T07:52:31Z,2024-01-15T07:52:32Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994516372681,,
re_l_sn_1_2024-01-15_0003,re_l_sn_1,re_l_sn_1_2024-01-15_0003.JPG,re_l_sn_1_motion_sensor_198,2024-01-15T07:52:31Z,2024-01-15T07:52:32Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.994609355926514,,
re_l_sn_1_2024-01-15_0004,re_l_sn_1,re_l_sn_1_2024-01-15_0004.JPG,re_l_sn_1_motion_sensor_199,2024-01-15T07:54:21Z,2024-01-15T07:54:21Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999998092651367,,
re_l_sn_1_2024-01-15_0005,re_l_sn_1,re_l_sn_1_2024-01-15_0005.JPG,re_l_sn_1_motion_sensor_199,2024-01-15T07:54:21Z,2024-01-15T07:54:21Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99659925699234,,
re_l_sn_1_2024-01-15_0006,re_l_sn_1,re_l_sn_1_2024-01-15_0006.JPG,re_l_sn_1_time_lapse_319,2024-01-15T11:00:00Z,2024-01-15T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997019767761,,
re_l_sn_1_2024-01-16_0001,re_l_sn_1,re_l_sn_1_2024-01-16_0001.JPG,re_l_sn_1_time_lapse_320,2024-01-15T23:00:00Z,2024-01-15T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997496604919,,
re_l_sn_1_2024-01-16_0002,re_l_sn_1,re_l_sn_1_2024-01-16_0002.JPG,re_l_sn_1_time_lapse_321,2024-01-16T11:00:00Z,2024-01-16T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-17_0001,re_l_sn_1,re_l_sn_1_2024-01-17_0001.JPG,re_l_sn_1_time_lapse_322,2024-01-16T23:00:00Z,2024-01-16T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997973442078,,
re_l_sn_1_2024-01-17_0002,re_l_sn_1,re_l_sn_1_2024-01-17_0002.JPG,re_l_sn_1_motion_sensor_200,2024-01-17T02:23:19Z,2024-01-17T02:23:19Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999961495399475,,
re_l_sn_1_2024-01-17_0003,re_l_sn_1,re_l_sn_1_2024-01-17_0003.JPG,re_l_sn_1_motion_sensor_200,2024-01-17T02:23:19Z,2024-01-17T02:23:19Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.971933901309967,,
re_l_sn_1_2024-01-17_0004,re_l_sn_1,re_l_sn_1_2024-01-17_0004.JPG,re_l_sn_1_time_lapse_323,2024-01-17T11:00:00Z,2024-01-17T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999737739563,,
re_l_sn_1_2024-01-18_0001,re_l_sn_1,re_l_sn_1_2024-01-18_0001.JPG,re_l_sn_1_time_lapse_324,2024-01-17T23:00:00Z,2024-01-17T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997854232788,,
re_l_sn_1_2024-01-18_0002,re_l_sn_1,re_l_sn_1_2024-01-18_0002.JPG,re_l_sn_1_time_lapse_325,2024-01-18T11:00:00Z,2024-01-18T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997019767761,,
re_l_sn_1_2024-01-19_0001,re_l_sn_1,re_l_sn_1_2024-01-19_0001.JPG,re_l_sn_1_motion_sensor_201,2024-01-18T22:31:41Z,2024-01-18T22:31:41Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991655349731,,
re_l_sn_1_2024-01-19_0002,re_l_sn_1,re_l_sn_1_2024-01-19_0002.JPG,re_l_sn_1_motion_sensor_201,2024-01-18T22:31:41Z,2024-01-18T22:31:41Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-19_0003,re_l_sn_1,re_l_sn_1_2024-01-19_0003.JPG,re_l_sn_1_time_lapse_326,2024-01-18T23:00:00Z,2024-01-18T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996781349182,,
re_l_sn_1_2024-01-19_0004,re_l_sn_1,re_l_sn_1_2024-01-19_0004.JPG,re_l_sn_1_time_lapse_327,2024-01-19T11:00:00Z,2024-01-19T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997019767761,,
re_l_sn_1_2024-01-19_0005,re_l_sn_1,re_l_sn_1_2024-01-19_0005.JPG,re_l_sn_1_motion_sensor_202,2024-01-19T14:47:54Z,2024-01-19T14:47:55Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995589256287,,
re_l_sn_1_2024-01-19_0006,re_l_sn_1,re_l_sn_1_2024-01-19_0006.JPG,re_l_sn_1_motion_sensor_202,2024-01-19T14:47:54Z,2024-01-19T14:47:55Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996877789497375,,
re_l_sn_1_2024-01-20_0001,re_l_sn_1,re_l_sn_1_2024-01-20_0001.JPG,re_l_sn_1_time_lapse_328,2024-01-19T23:00:00Z,2024-01-19T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997019767761,,
re_l_sn_1_2024-01-20_0002,re_l_sn_1,re_l_sn_1_2024-01-20_0002.JPG,re_l_sn_1_time_lapse_329,2024-01-20T11:00:00Z,2024-01-20T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996781349182,,
re_l_sn_1_2024-01-20_0003,re_l_sn_1,re_l_sn_1_2024-01-20_0003.JPG,re_l_sn_1_motion_sensor_203,2024-01-20T13:37:00Z,2024-01-20T13:37:01Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999851942062378,,
re_l_sn_1_2024-01-20_0004,re_l_sn_1,re_l_sn_1_2024-01-20_0004.JPG,re_l_sn_1_motion_sensor_203,2024-01-20T13:37:00Z,2024-01-20T13:37:01Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996627509593964,,
re_l_sn_1_2024-01-20_0005,re_l_sn_1,re_l_sn_1_2024-01-20_0005.JPG,re_l_sn_1_motion_sensor_204,2024-01-20T13:42:34Z,2024-01-20T13:42:35Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996185302734,,
re_l_sn_1_2024-01-20_0006,re_l_sn_1,re_l_sn_1_2024-01-20_0006.JPG,re_l_sn_1_motion_sensor_204,2024-01-20T13:42:34Z,2024-01-20T13:42:35Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996388077735901,,
re_l_sn_1_2024-01-21_0001,re_l_sn_1,re_l_sn_1_2024-01-21_0001.JPG,re_l_sn_1_time_lapse_330,2024-01-20T23:00:00Z,2024-01-20T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999737739563,,
re_l_sn_1_2024-01-21_0002,re_l_sn_1,re_l_sn_1_2024-01-21_0002.JPG,re_l_sn_1_time_lapse_331,2024-01-21T11:00:00Z,2024-01-21T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997615814209,,
re_l_sn_1_2024-01-22_0001,re_l_sn_1,re_l_sn_1_2024-01-22_0001.JPG,re_l_sn_1_time_lapse_332,2024-01-21T23:00:00Z,2024-01-21T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997735023499,,
re_l_sn_1_2024-01-22_0002,re_l_sn_1,re_l_sn_1_2024-01-22_0002.JPG,re_l_sn_1_time_lapse_333,2024-01-22T11:00:00Z,2024-01-22T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-23_0001,re_l_sn_1,re_l_sn_1_2024-01-23_0001.JPG,re_l_sn_1_time_lapse_334,2024-01-22T23:00:00Z,2024-01-22T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997496604919,,
re_l_sn_1_2024-01-23_0002,re_l_sn_1,re_l_sn_1_2024-01-23_0002.JPG,re_l_sn_1_time_lapse_335,2024-01-23T11:00:00Z,2024-01-23T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997496604919,,
re_l_sn_1_2024-01-23_0003,re_l_sn_1,re_l_sn_1_2024-01-23_0003.JPG,re_l_sn_1_motion_sensor_205,2024-01-23T18:45:16Z,2024-01-23T18:45:16Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999989748001099,,
re_l_sn_1_2024-01-23_0004,re_l_sn_1,re_l_sn_1_2024-01-23_0004.JPG,re_l_sn_1_motion_sensor_205,2024-01-23T18:45:16Z,2024-01-23T18:45:16Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996851623058319,,
re_l_sn_1_2024-01-24_0001,re_l_sn_1,re_l_sn_1_2024-01-24_0001.JPG,re_l_sn_1_time_lapse_336,2024-01-23T23:00:00Z,2024-01-23T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-24_0002,re_l_sn_1,re_l_sn_1_2024-01-24_0002.JPG,re_l_sn_1_time_lapse_337,2024-01-24T11:00:00Z,2024-01-24T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997735023499,,
re_l_sn_1_2024-01-25_0001,re_l_sn_1,re_l_sn_1_2024-01-25_0001.JPG,re_l_sn_1_time_lapse_338,2024-01-24T23:00:00Z,2024-01-24T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997735023499,,
re_l_sn_1_2024-01-25_0002,re_l_sn_1,re_l_sn_1_2024-01-25_0002.JPG,re_l_sn_1_motion_sensor_206,2024-01-24T23:40:30Z,2024-01-24T23:40:31Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999980688095093,,
re_l_sn_1_2024-01-25_0003,re_l_sn_1,re_l_sn_1_2024-01-25_0003.JPG,re_l_sn_1_motion_sensor_206,2024-01-24T23:40:30Z,2024-01-24T23:40:31Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999866962432861,,
re_l_sn_1_2024-01-25_0004,re_l_sn_1,re_l_sn_1_2024-01-25_0004.JPG,re_l_sn_1_motion_sensor_207,2024-01-25T01:24:04Z,2024-01-25T01:24:05Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999999403953552,,
re_l_sn_1_2024-01-25_0005,re_l_sn_1,re_l_sn_1_2024-01-25_0005.JPG,re_l_sn_1_motion_sensor_207,2024-01-25T01:24:04Z,2024-01-25T01:24:05Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996440947055817,,
re_l_sn_1_2024-01-25_0006,re_l_sn_1,re_l_sn_1_2024-01-25_0006.JPG,re_l_sn_1_motion_sensor_208,2024-01-25T05:47:39Z,2024-01-25T05:47:40Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999999523162842,,
re_l_sn_1_2024-01-25_0007,re_l_sn_1,re_l_sn_1_2024-01-25_0007.JPG,re_l_sn_1_motion_sensor_208,2024-01-25T05:47:39Z,2024-01-25T05:47:40Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996553182601929,,
re_l_sn_1_2024-01-25_0008,re_l_sn_1,re_l_sn_1_2024-01-25_0008.JPG,re_l_sn_1_time_lapse_339,2024-01-25T11:00:00Z,2024-01-25T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997019767761,,
re_l_sn_1_2024-01-26_0001,re_l_sn_1,re_l_sn_1_2024-01-26_0001.JPG,re_l_sn_1_time_lapse_340,2024-01-25T23:00:00Z,2024-01-25T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997496604919,,
re_l_sn_1_2024-01-26_0002,re_l_sn_1,re_l_sn_1_2024-01-26_0002.JPG,re_l_sn_1_motion_sensor_209,2024-01-26T01:11:54Z,2024-01-26T01:11:54Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999998927116394,,
re_l_sn_1_2024-01-26_0003,re_l_sn_1,re_l_sn_1_2024-01-26_0003.JPG,re_l_sn_1_motion_sensor_209,2024-01-26T01:11:54Z,2024-01-26T01:11:54Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.995880722999573,,
re_l_sn_1_2024-01-26_0004,re_l_sn_1,re_l_sn_1_2024-01-26_0004.JPG,re_l_sn_1_time_lapse_341,2024-01-26T11:00:00Z,2024-01-26T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997496604919,,
re_l_sn_1_2024-01-26_0005,re_l_sn_1,re_l_sn_1_2024-01-26_0005.JPG,re_l_sn_1_motion_sensor_210,2024-01-26T16:16:18Z,2024-01-26T16:16:19Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999980807304382,,
re_l_sn_1_2024-01-26_0006,re_l_sn_1,re_l_sn_1_2024-01-26_0006.JPG,re_l_sn_1_motion_sensor_210,2024-01-26T16:16:18Z,2024-01-26T16:16:19Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996292233467102,,
re_l_sn_1_2024-01-26_0007,re_l_sn_1,re_l_sn_1_2024-01-26_0007.JPG,re_l_sn_1_motion_sensor_211,2024-01-26T16:40:21Z,2024-01-26T16:40:21Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999988079071,,
re_l_sn_1_2024-01-26_0008,re_l_sn_1,re_l_sn_1_2024-01-26_0008.JPG,re_l_sn_1_motion_sensor_211,2024-01-26T16:40:21Z,2024-01-26T16:40:21Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.995482563972473,,
re_l_sn_1_2024-01-26_0009,re_l_sn_1,re_l_sn_1_2024-01-26_0009.JPG,re_l_sn_1_motion_sensor_212,2024-01-26T20:24:34Z,2024-01-26T20:24:34Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999982237815857,,
re_l_sn_1_2024-01-26_0010,re_l_sn_1,re_l_sn_1_2024-01-26_0010.JPG,re_l_sn_1_motion_sensor_212,2024-01-26T20:24:34Z,2024-01-26T20:24:34Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997163951396942,,
re_l_sn_1_2024-01-26_0011,re_l_sn_1,re_l_sn_1_2024-01-26_0011.JPG,re_l_sn_1_motion_sensor_213,2024-01-26T21:19:30Z,2024-01-26T21:19:31Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996910870075226,,
re_l_sn_1_2024-01-26_0012,re_l_sn_1,re_l_sn_1_2024-01-26_0012.JPG,re_l_sn_1_motion_sensor_213,2024-01-26T21:19:30Z,2024-01-26T21:19:31Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996662557125092,,
re_l_sn_1_2024-01-27_0001,re_l_sn_1,re_l_sn_1_2024-01-27_0001.JPG,re_l_sn_1_time_lapse_342,2024-01-26T23:00:00Z,2024-01-26T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997973442078,,
re_l_sn_1_2024-01-27_0002,re_l_sn_1,re_l_sn_1_2024-01-27_0002.JPG,re_l_sn_1_motion_sensor_214,2024-01-27T03:45:56Z,2024-01-27T03:45:57Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999977469444275,,
re_l_sn_1_2024-01-27_0003,re_l_sn_1,re_l_sn_1_2024-01-27_0003.JPG,re_l_sn_1_motion_sensor_214,2024-01-27T03:45:56Z,2024-01-27T03:45:57Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997735023499,,
re_l_sn_1_2024-01-27_0004,re_l_sn_1,re_l_sn_1_2024-01-27_0004.JPG,re_l_sn_1_motion_sensor_215,2024-01-27T04:31:09Z,2024-01-27T04:31:09Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999979138374329,,
re_l_sn_1_2024-01-27_0005,re_l_sn_1,re_l_sn_1_2024-01-27_0005.JPG,re_l_sn_1_motion_sensor_215,2024-01-27T04:31:09Z,2024-01-27T04:31:09Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996662139893,,
re_l_sn_1_2024-01-27_0006,re_l_sn_1,re_l_sn_1_2024-01-27_0006.JPG,re_l_sn_1_motion_sensor_216,2024-01-27T04:32:54Z,2024-01-27T04:32:55Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-27_0007,re_l_sn_1,re_l_sn_1_2024-01-27_0007.JPG,re_l_sn_1_motion_sensor_216,2024-01-27T04:32:54Z,2024-01-27T04:32:55Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997199416160583,,
re_l_sn_1_2024-01-27_0008,re_l_sn_1,re_l_sn_1_2024-01-27_0008.JPG,re_l_sn_1_motion_sensor_217,2024-01-27T05:15:08Z,2024-01-27T05:15:08Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991416931152,,
re_l_sn_1_2024-01-27_0009,re_l_sn_1,re_l_sn_1_2024-01-27_0009.JPG,re_l_sn_1_motion_sensor_217,2024-01-27T05:15:08Z,2024-01-27T05:15:08Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997030258178711,,
re_l_sn_1_2024-01-27_0010,re_l_sn_1,re_l_sn_1_2024-01-27_0010.JPG,re_l_sn_1_time_lapse_343,2024-01-27T11:00:00Z,2024-01-27T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
re_l_sn_1_2024-01-27_0011,re_l_sn_1,re_l_sn_1_2024-01-27_0011.JPG,re_l_sn_1_motion_sensor_218,2024-01-27T15:57:55Z,2024-01-27T15:57:55Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999999165534973,,
re_l_sn_1_2024-01-27_0012,re_l_sn_1,re_l_sn_1_2024-01-27_0012.JPG,re_l_sn_1_motion_sensor_218,2024-01-27T15:57:55Z,2024-01-27T15:57:55Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996977090835571,,
re_l_sn_1_2024-01-27_0013,re_l_sn_1,re_l_sn_1_2024-01-27_0013.JPG,re_l_sn_1_motion_sensor_219,2024-01-27T20:41:54Z,2024-01-27T20:41:54Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996545732021332,,
re_l_sn_1_2024-01-27_0014,re_l_sn_1,re_l_sn_1_2024-01-27_0014.JPG,re_l_sn_1_motion_sensor_219,2024-01-27T20:41:54Z,2024-01-27T20:41:54Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996585965156555,,
re_l_sn_1_2024-01-28_0001,re_l_sn_1,re_l_sn_1_2024-01-28_0001.JPG,re_l_sn_1_motion_sensor_220,2024-01-27T22:07:32Z,2024-01-27T22:07:33Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997615814209,,
re_l_sn_1_2024-01-28_0002,re_l_sn_1,re_l_sn_1_2024-01-28_0002.JPG,re_l_sn_1_motion_sensor_220,2024-01-27T22:07:32Z,2024-01-27T22:07:33Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996819019317627,,
re_l_sn_1_2024-01-28_0003,re_l_sn_1,re_l_sn_1_2024-01-28_0003.JPG,re_l_sn_1_time_lapse_344,2024-01-27T23:00:00Z,2024-01-27T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997615814209,,
re_l_sn_1_2024-01-28_0004,re_l_sn_1,re_l_sn_1_2024-01-28_0004.JPG,re_l_sn_1_time_lapse_345,2024-01-28T11:00:00Z,2024-01-28T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999737739563,,
re_l_sn_1_2024-01-28_0005,re_l_sn_1,re_l_sn_1_2024-01-28_0005.JPG,re_l_sn_1_motion_sensor_221,2024-01-28T18:18:29Z,2024-01-28T18:18:30Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999999165534973,,
re_l_sn_1_2024-01-28_0006,re_l_sn_1,re_l_sn_1_2024-01-28_0006.JPG,re_l_sn_1_motion_sensor_221,2024-01-28T18:18:29Z,2024-01-28T18:18:30Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996844053268433,,
re_l_sn_1_2024-01-28_0007,re_l_sn_1,re_l_sn_1_2024-01-28_0007.JPG,re_l_sn_1_motion_sensor_222,2024-01-28T21:16:20Z,2024-01-28T21:16:21Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999725818634,,
re_l_sn_1_2024-01-28_0008,re_l_sn_1,re_l_sn_1_2024-01-28_0008.JPG,re_l_sn_1_motion_sensor_222,2024-01-28T21:16:20Z,2024-01-28T21:16:21Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999983906745911,,
re_l_sn_1_2024-01-29_0001,re_l_sn_1,re_l_sn_1_2024-01-29_0001.JPG,re_l_sn_1_time_lapse_346,2024-01-28T23:00:00Z,2024-01-28T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996781349182,,
re_l_sn_1_2024-01-29_0002,re_l_sn_1,re_l_sn_1_2024-01-29_0002.JPG,re_l_sn_1_time_lapse_347,2024-01-29T11:00:00Z,2024-01-29T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999725818634,,
re_l_sn_1_2024-01-30_0001,re_l_sn_1,re_l_sn_1_2024-01-30_0001.JPG,re_l_sn_1_time_lapse_348,2024-01-29T23:00:00Z,2024-01-29T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997138977051,,
