type,license,rightsHolder,datasetID,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,organismID,eventID,parentEventID,eventDate,habitat,samplingProtocol,samplingEffort,eventRemarks,locationID,locality,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,identifiedBy,dateIdentified,identificationVerificationStatus,identificationRemarks,taxonID,scientificName,kingdom
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-13_0033,,,,,present,,,re_l_sn_1_motion_sensor_595,re_l_sn_1,2024-07-13T18:57:01Z/2024-07-13T18:57:02Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-13_0035,,,,,present,,,re_l_sn_1_motion_sensor_596,re_l_sn_1,2024-07-13T19:45:11Z/2024-07-13T19:45:12Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9920129776001% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-13_0037,,,,,present,,,re_l_sn_1_motion_sensor_597,re_l_sn_1,2024-07-13T21:10:44Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9998807907104% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-13_0039,,,,,present,,,re_l_sn_1_motion_sensor_598,re_l_sn_1,2024-07-13T21:53:48Z/2024-07-13T21:53:49Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9987244606018% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0001,,,,,present,,,re_l_sn_1_motion_sensor_599,re_l_sn_1,2024-07-13T22:44:37Z/2024-07-13T22:44:38Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9980926513672% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0006,,,,,present,,,re_l_sn_1_motion_sensor_601,re_l_sn_1,2024-07-14T00:25:03Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9988198280334% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0007,,,,,present,,,re_l_sn_1_motion_sensor_601,re_l_sn_1,2024-07-14T00:25:03Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 93.5439705848694% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0008,,,,,present,,,re_l_sn_1_motion_sensor_602,re_l_sn_1,2024-07-14T01:59:02Z/2024-07-14T01:59:03Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9998331069946% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0012,,,,,present,,,re_l_sn_1_motion_sensor_604,re_l_sn_1,2024-07-14T02:24:08Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9971389770508% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0018,,,,,present,,,re_l_sn_1_motion_sensor_607,re_l_sn_1,2024-07-14T04:43:28Z/2024-07-14T04:43:29Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.5788276195526% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0019,,,,,present,,,re_l_sn_1_motion_sensor_607,re_l_sn_1,2024-07-14T04:43:28Z/2024-07-14T04:43:29Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9954581260681% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0020,,,,,present,,,re_l_sn_1_motion_sensor_608,re_l_sn_1,2024-07-14T04:56:58Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9999642372131% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0022,,,,,present,,,re_l_sn_1_motion_sensor_609,re_l_sn_1,2024-07-14T04:59:10Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9985694885254% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0023,,,,,present,,,re_l_sn_1_motion_sensor_609,re_l_sn_1,2024-07-14T04:59:10Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9983787536621% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0024,,,,,present,,,re_l_sn_1_motion_sensor_610,re_l_sn_1,2024-07-14T05:02:32Z/2024-07-14T05:02:33Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9998450279236% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0026,,,,,present,,,re_l_sn_1_motion_sensor_611,re_l_sn_1,2024-07-14T05:04:03Z/2024-07-14T05:04:04Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9997854232788% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0027,,,,,present,,,re_l_sn_1_motion_sensor_611,re_l_sn_1,2024-07-14T05:04:03Z/2024-07-14T05:04:04Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9852061271667% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0028,,,,,present,,,re_l_sn_1_motion_sensor_612,re_l_sn_1,2024-07-14T07:43:39Z/2024-07-14T07:43:40Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9992847442627% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0030,,,,,present,,,re_l_sn_1_motion_sensor_613,re_l_sn_1,2024-07-14T07:51:55Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.999988079071% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0032,,,,,present,,,re_l_sn_1_motion_sensor_614,re_l_sn_1,2024-07-14T10:59:12Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9349057674408% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0035,,,,,present,,,re_l_sn_1_motion_sensor_615,re_l_sn_1,2024-07-14T11:11:44Z/2024-07-14T11:11:45Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.997615814209% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0037,,,,,present,,,re_l_sn_1_motion_sensor_616,re_l_sn_1,2024-07-14T13:42:19Z/2024-07-14T13:42:20Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9793946743011% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0038,,,,,present,,,re_l_sn_1_motion_sensor_616,re_l_sn_1,2024-07-14T13:42:19Z/2024-07-14T13:42:20Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0039,,,,,present,,,re_l_sn_1_motion_sensor_617,re_l_sn_1,2024-07-14T15:16:24Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 100% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0041,,,,,present,,,re_l_sn_1_motion_sensor_618,re_l_sn_1,2024-07-14T15:23:22Z/2024-07-14T15:23:23Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9671220779419% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0045,,,,,present,,,re_l_sn_1_motion_sensor_620,re_l_sn_1,2024-07-14T18:20:30Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9998331069946% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0047,,,,,present,,,re_l_sn_1_motion_sensor_621,re_l_sn_1,2024-07-14T18:29:40Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9914169311523% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0051,,,,,present,,,re_l_sn_1_motion_sensor_623,re_l_sn_1,2024-07-14T18:58:47Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8784244060516% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0052,,,,,present,,,re_l_sn_1_motion_sensor_623,re_l_sn_1,2024-07-14T18:58:47Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9976634979248% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-14_0057,,,,,present,,,re_l_sn_1_motion_sensor_626,re_l_sn_1,2024-07-14T21:06:02Z/2024-07-14T21:06:03Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8313426971436% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0001,,,,,present,,,re_l_sn_1_motion_sensor_628,re_l_sn_1,2024-07-14T22:11:10Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9998331069946% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0005,,,,,present,,,re_l_sn_1_motion_sensor_630,re_l_sn_1,2024-07-14T22:45:54Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9994158744812% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0008,,,,,present,,,re_l_sn_1_motion_sensor_631,re_l_sn_1,2024-07-14T23:18:30Z/2024-07-14T23:18:31Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9996542930603% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0009,,,,,present,,,re_l_sn_1_motion_sensor_631,re_l_sn_1,2024-07-14T23:18:30Z/2024-07-14T23:18:31Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9998450279236% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0010,,,,,present,,,re_l_sn_1_motion_sensor_632,re_l_sn_1,2024-07-14T23:37:07Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9991536140442% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0011,,,,,present,,,re_l_sn_1_motion_sensor_632,re_l_sn_1,2024-07-14T23:37:07Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.4306981563568% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0012,,,,,present,,,re_l_sn_1_motion_sensor_633,re_l_sn_1,2024-07-14T23:47:16Z/2024-07-14T23:47:17Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.7773349285126% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0013,,,,,present,,,re_l_sn_1_motion_sensor_633,re_l_sn_1,2024-07-14T23:47:16Z/2024-07-14T23:47:17Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8905420303345% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0014,,,,,present,,,re_l_sn_1_motion_sensor_634,re_l_sn_1,2024-07-14T23:51:01Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.6785044670105% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0016,,,,,present,,,re_l_sn_1_motion_sensor_635,re_l_sn_1,2024-07-15T00:02:39Z/2024-07-15T00:02:40Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9984383583069% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0018,,,,,present,,,re_l_sn_1_motion_sensor_636,re_l_sn_1,2024-07-15T00:08:49Z/2024-07-15T00:08:50Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.999988079071% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0020,,,,,present,,,re_l_sn_1_motion_sensor_637,re_l_sn_1,2024-07-15T00:09:55Z/2024-07-15T00:09:56Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9957203865051% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0022,,,,,present,,,re_l_sn_1_motion_sensor_638,re_l_sn_1,2024-07-15T00:12:37Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9994993209839% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0024,,,,,present,,,re_l_sn_1_motion_sensor_639,re_l_sn_1,2024-07-15T00:15:11Z/2024-07-15T00:15:12Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9982833862305% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0026,,,,,present,,,re_l_sn_1_motion_sensor_640,re_l_sn_1,2024-07-15T00:16:22Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9989151954651% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0028,,,,,present,,,re_l_sn_1_motion_sensor_641,re_l_sn_1,2024-07-15T00:18:31Z/2024-07-15T00:18:32Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9999642372131% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0030,,,,,present,,,re_l_sn_1_motion_sensor_642,re_l_sn_1,2024-07-15T00:21:23Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9428808689117% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0034,,,,,present,,,re_l_sn_1_motion_sensor_644,re_l_sn_1,2024-07-15T00:27:30Z/2024-07-15T00:27:31Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9996900558472% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0038,,,,,present,,,re_l_sn_1_motion_sensor_646,re_l_sn_1,2024-07-15T00:38:49Z/2024-07-15T00:38:50Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9891638755798% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_sn_1_2024-07-15_0040,,,,,present,,,re_l_sn_1_motion_sensor_647,re_l_sn_1,2024-07-15T00:41:17Z/2024-07-15T00:41:18Z,snowbed,camera trap,2023-08-09T09:34:15Z/2024-08-14T10:32:46Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1792370062321,14.2332699615508,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9991893768311% certainty,,Cricetidae,Animalia
