occurrenceID,identifier,dc:type,comments,dcterms:rights,CreateDate,captureDevice,resourceCreationTechnique,accessURI,dc:format,serviceExpectation
re_l_he_3_2023-12-18_0016_1,re_l_he_3_2023-12-18_0016.JPG,StillImage,,CC-BY4.0,2023-12-18T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2023-12-18_0016.JPG,image/jpeg,authenticate
re_l_he_3_2023-12-20_0011_1,re_l_he_3_2023-12-20_0011.JPG,StillImage,,CC-BY4.0,2023-12-20T05:47:54Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2023-12-20_0011.JPG,image/jpeg,authenticate
re_l_he_3_2024-01-01_0002_1,re_l_he_3_2024-01-01_0002.JPG,StillImage,,CC-BY4.0,2024-01-01T06:27:57Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-01-01_0002.JPG,image/jpeg,authenticate
re_l_he_3_2024-01-03_0007_1,re_l_he_3_2024-01-03_0007.JPG,StillImage,,CC-BY4.0,2024-01-03T04:13:49Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-01-03_0007.JPG,image/jpeg,authenticate
re_l_he_3_2024-01-13_0008_1,re_l_he_3_2024-01-13_0008.JPG,StillImage,,CC-BY4.0,2024-01-13T07:47:15Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-01-13_0008.JPG,image/jpeg,authenticate
re_l_he_3_2024-01-14_0008_1,re_l_he_3_2024-01-14_0008.JPG,StillImage,,CC-BY4.0,2024-01-14T13:56:43Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-01-14_0008.JPG,image/jpeg,authenticate
re_l_he_3_2024-01-17_0006_1,re_l_he_3_2024-01-17_0006.JPG,StillImage,,CC-BY4.0,2024-01-17T09:00:31Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-01-17_0006.JPG,image/jpeg,authenticate
re_l_he_3_2024-01-27_0005_1,re_l_he_3_2024-01-27_0005.JPG,StillImage,,CC-BY4.0,2024-01-27T15:49:01Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-01-27_0005.JPG,image/jpeg,authenticate
re_l_he_3_2024-01-28_0010_1,re_l_he_3_2024-01-28_0010.JPG,StillImage,,CC-BY4.0,2024-01-28T15:48:39Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-01-28_0010.JPG,image/jpeg,authenticate
re_l_he_3_2024-02-09_0008_1,re_l_he_3_2024-02-09_0008.JPG,StillImage,,CC-BY4.0,2024-02-09T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-02-09_0008.JPG,image/jpeg,authenticate
re_l_he_3_2024-02-17_0010_1,re_l_he_3_2024-02-17_0010.JPG,StillImage,,CC-BY4.0,2024-02-17T07:07:06Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-02-17_0010.JPG,image/jpeg,authenticate
re_l_he_3_2024-02-17_0011_1,re_l_he_3_2024-02-17_0011.JPG,StillImage,,CC-BY4.0,2024-02-17T07:07:06Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-02-17_0011.JPG,image/jpeg,authenticate
re_l_he_3_2024-02-26_0001_1,re_l_he_3_2024-02-26_0001.JPG,StillImage,,CC-BY4.0,2024-02-25T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-02-26_0001.JPG,image/jpeg,authenticate
re_l_he_3_2024-03-09_0001_1,re_l_he_3_2024-03-09_0001.JPG,StillImage,,CC-BY4.0,2024-03-08T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-03-09_0001.JPG,image/jpeg,authenticate
re_l_he_3_2024-03-13_0001_1,re_l_he_3_2024-03-13_0001.JPG,StillImage,,CC-BY4.0,2024-03-12T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-03-13_0001.JPG,image/jpeg,authenticate
re_l_he_3_2024-03-15_0001_1,re_l_he_3_2024-03-15_0001.JPG,StillImage,,CC-BY4.0,2024-03-14T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-03-15_0001.JPG,image/jpeg,authenticate
re_l_he_3_2024-03-18_0004_1,re_l_he_3_2024-03-18_0004.JPG,StillImage,,CC-BY4.0,2024-03-18T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-03-18_0004.JPG,image/jpeg,authenticate
re_l_he_3_2024-03-28_0008_1,re_l_he_3_2024-03-28_0008.JPG,StillImage,,CC-BY4.0,2024-03-28T14:52:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-03-28_0008.JPG,image/jpeg,authenticate
re_l_he_3_2024-03-30_0004_1,re_l_he_3_2024-03-30_0004.JPG,StillImage,,CC-BY4.0,2024-03-30T07:47:45Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-03-30_0004.JPG,image/jpeg,authenticate
re_l_he_3_2024-04-01_0004_1,re_l_he_3_2024-04-01_0004.JPG,StillImage,,CC-BY4.0,2024-04-01T06:39:52Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-04-01_0004.JPG,image/jpeg,authenticate
re_l_he_3_2024-04-04_0007_1,re_l_he_3_2024-04-04_0007.JPG,StillImage,,CC-BY4.0,2024-04-04T17:34:29Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-04-04_0007.JPG,image/jpeg,authenticate
re_l_he_3_2024-04-14_0002_1,re_l_he_3_2024-04-14_0002.JPG,StillImage,,CC-BY4.0,2024-04-14T02:22:49Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-04-14_0002.JPG,image/jpeg,authenticate
re_l_he_3_2024-04-17_0009_1,re_l_he_3_2024-04-17_0009.JPG,StillImage,,CC-BY4.0,2024-04-17T13:07:47Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-04-17_0009.JPG,image/jpeg,authenticate
re_l_he_3_2024-05-03_0007_1,re_l_he_3_2024-05-03_0007.JPG,StillImage,,CC-BY4.0,2024-05-03T05:10:48Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-05-03_0007.JPG,image/jpeg,authenticate
re_l_he_3_2024-05-13_0006_1,re_l_he_3_2024-05-13_0006.JPG,StillImage,,CC-BY4.0,2024-05-13T02:12:30Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-05-13_0006.JPG,image/jpeg,authenticate
re_l_he_3_2024-05-14_0010_1,re_l_he_3_2024-05-14_0010.JPG,StillImage,,CC-BY4.0,2024-05-14T09:50:10Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-05-14_0010.JPG,image/jpeg,authenticate
re_l_he_3_2024-05-18_0031_1,re_l_he_3_2024-05-18_0031.JPG,StillImage,,CC-BY4.0,2024-05-18T07:21:30Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-05-18_0031.JPG,image/jpeg,authenticate
re_l_he_3_2024-05-18_0037_1,re_l_he_3_2024-05-18_0037.JPG,StillImage,,CC-BY4.0,2024-05-18T14:34:28Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-05-18_0037.JPG,image/jpeg,authenticate
re_l_he_3_2024-05-25_0001_1,re_l_he_3_2024-05-25_0001.JPG,StillImage,,CC-BY4.0,2024-05-24T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-05-25_0001.JPG,image/jpeg,authenticate
re_l_he_3_2024-06-11_0016_1,re_l_he_3_2024-06-11_0016.JPG,StillImage,,CC-BY4.0,2024-06-11T18:41:44Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-06-11_0016.JPG,image/jpeg,authenticate
re_l_he_3_2024-06-12_0010_1,re_l_he_3_2024-06-12_0010.JPG,StillImage,,CC-BY4.0,2024-06-12T10:56:01Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-06-12_0010.JPG,image/jpeg,authenticate
re_l_he_3_2024-06-15_0028_1,re_l_he_3_2024-06-15_0028.JPG,StillImage,,CC-BY4.0,2024-06-15T15:59:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-06-15_0028.JPG,image/jpeg,authenticate
re_l_he_3_2024-06-18_0008_1,re_l_he_3_2024-06-18_0008.JPG,StillImage,,CC-BY4.0,2024-06-18T08:39:12Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-06-18_0008.JPG,image/jpeg,authenticate
re_l_he_3_2024-06-25_0001_1,re_l_he_3_2024-06-25_0001.JPG,StillImage,,CC-BY4.0,2024-06-24T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-06-25_0001.JPG,image/jpeg,authenticate
re_l_he_3_2024-06-27_0008_1,re_l_he_3_2024-06-27_0008.JPG,StillImage,,CC-BY4.0,2024-06-27T13:38:52Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-06-27_0008.JPG,image/jpeg,authenticate
re_l_he_3_2024-06-28_0055_1,re_l_he_3_2024-06-28_0055.JPG,StillImage,,CC-BY4.0,2024-06-28T19:37:49Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-06-28_0055.JPG,image/jpeg,authenticate
re_l_he_3_2024-07-01_0010_1,re_l_he_3_2024-07-01_0010.JPG,StillImage,,CC-BY4.0,2024-07-01T07:34:19Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-07-01_0010.JPG,image/jpeg,authenticate
re_l_he_3_2024-07-02_0006_1,re_l_he_3_2024-07-02_0006.JPG,StillImage,,CC-BY4.0,2024-07-02T06:38:27Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-07-02_0006.JPG,image/jpeg,authenticate
re_l_he_3_2024-07-28_0031_1,re_l_he_3_2024-07-28_0031.JPG,StillImage,,CC-BY4.0,2024-07-28T17:16:50Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_3/2024/re_l_he_3_2024-07-28_0031.JPG,image/jpeg,authenticate
re_l_he_4_2023-08-17_0007_1,re_l_he_4_2023-08-17_0007.JPG,StillImage,,CC-BY4.0,2023-08-16T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-08-17_0007.JPG,image/jpeg,authenticate
re_l_he_4_2023-08-22_0002_1,re_l_he_4_2023-08-22_0002.JPG,StillImage,,CC-BY4.0,2023-08-22T09:30:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-08-22_0002.JPG,image/jpeg,authenticate
re_l_he_4_2023-09-04_0001_1,re_l_he_4_2023-09-04_0001.JPG,StillImage,,CC-BY4.0,2023-09-03T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-09-04_0001.JPG,image/jpeg,authenticate
re_l_he_4_2023-09-08_0018_1,re_l_he_4_2023-09-08_0018.JPG,StillImage,,CC-BY4.0,2023-09-08T16:19:28Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-09-08_0018.JPG,image/jpeg,authenticate
re_l_he_4_2023-09-10_0005_1,re_l_he_4_2023-09-10_0005.JPG,StillImage,,CC-BY4.0,2023-09-10T14:31:37Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-09-10_0005.JPG,image/jpeg,authenticate
re_l_he_4_2023-09-12_0003_1,re_l_he_4_2023-09-12_0003.JPG,StillImage,,CC-BY4.0,2023-09-12T01:26:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-09-12_0003.JPG,image/jpeg,authenticate
re_l_he_4_2023-09-17_0007_1,re_l_he_4_2023-09-17_0007.JPG,StillImage,,CC-BY4.0,2023-09-17T12:39:50Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-09-17_0007.JPG,image/jpeg,authenticate
re_l_he_4_2023-10-21_0016_1,re_l_he_4_2023-10-21_0016.JPG,StillImage,,CC-BY4.0,2023-10-21T12:54:14Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-10-21_0016.JPG,image/jpeg,authenticate
re_l_he_4_2023-10-23_0010_1,re_l_he_4_2023-10-23_0010.JPG,StillImage,,CC-BY4.0,2023-10-23T05:46:10Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-10-23_0010.JPG,image/jpeg,authenticate
re_l_he_4_2023-10-23_0012_1,re_l_he_4_2023-10-23_0012.JPG,StillImage,,CC-BY4.0,2023-10-23T05:50:12Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-10-23_0012.JPG,image/jpeg,authenticate
re_l_he_4_2023-10-27_0007_1,re_l_he_4_2023-10-27_0007.JPG,StillImage,,CC-BY4.0,2023-10-27T11:45:39Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-10-27_0007.JPG,image/jpeg,authenticate
re_l_he_4_2023-10-28_0027_1,re_l_he_4_2023-10-28_0027.JPG,StillImage,,CC-BY4.0,2023-10-28T21:48:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-10-28_0027.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-07_0013_1,re_l_he_4_2023-11-07_0013.JPG,StillImage,,CC-BY4.0,2023-11-06T23:54:59Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-07_0013.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-10_0005_1,re_l_he_4_2023-11-10_0005.JPG,StillImage,,CC-BY4.0,2023-11-10T09:57:41Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-10_0005.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-16_0002_1,re_l_he_4_2023-11-16_0002.JPG,StillImage,,CC-BY4.0,2023-11-16T00:30:35Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-16_0002.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-18_0012_1,re_l_he_4_2023-11-18_0012.JPG,StillImage,,CC-BY4.0,2023-11-18T14:56:13Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-18_0012.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-19_0014_1,re_l_he_4_2023-11-19_0014.JPG,StillImage,,CC-BY4.0,2023-11-19T15:43:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-19_0014.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-26_0004_1,re_l_he_4_2023-11-26_0004.JPG,StillImage,,CC-BY4.0,2023-11-26T00:23:58Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-26_0004.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-26_0013_1,re_l_he_4_2023-11-26_0013.JPG,StillImage,,CC-BY4.0,2023-11-26T08:14:35Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-26_0013.JPG,image/jpeg,authenticate
re_l_he_4_2023-11-29_0007_1,re_l_he_4_2023-11-29_0007.JPG,StillImage,,CC-BY4.0,2023-11-29T10:12:55Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-11-29_0007.JPG,image/jpeg,authenticate
re_l_he_4_2023-12-01_0010_1,re_l_he_4_2023-12-01_0010.JPG,StillImage,,CC-BY4.0,2023-12-01T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-12-01_0010.JPG,image/jpeg,authenticate
re_l_he_4_2023-12-04_0009_1,re_l_he_4_2023-12-04_0009.JPG,StillImage,,CC-BY4.0,2023-12-04T11:11:19Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-12-04_0009.JPG,image/jpeg,authenticate
re_l_he_4_2023-12-05_0005_1,re_l_he_4_2023-12-05_0005.JPG,StillImage,,CC-BY4.0,2023-12-05T08:01:42Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-12-05_0005.JPG,image/jpeg,authenticate
re_l_he_4_2023-12-19_0006_1,re_l_he_4_2023-12-19_0006.JPG,StillImage,,CC-BY4.0,2023-12-19T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2023-12-19_0006.JPG,image/jpeg,authenticate
re_l_he_4_2024-01-02_0004_1,re_l_he_4_2024-01-02_0004.JPG,StillImage,,CC-BY4.0,2024-01-02T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-01-02_0004.JPG,image/jpeg,authenticate
re_l_he_4_2024-01-05_0007_1,re_l_he_4_2024-01-05_0007.JPG,StillImage,,CC-BY4.0,2024-01-05T01:59:08Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-01-05_0007.JPG,image/jpeg,authenticate
re_l_he_4_2024-01-18_0009_1,re_l_he_4_2024-01-18_0009.JPG,StillImage,,CC-BY4.0,2024-01-18T19:03:24Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-01-18_0009.JPG,image/jpeg,authenticate
re_l_he_4_2024-01-24_0003_1,re_l_he_4_2024-01-24_0003.JPG,StillImage,,CC-BY4.0,2024-01-24T14:17:04Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-01-24_0003.JPG,image/jpeg,authenticate
re_l_he_4_2024-02-02_0008_1,re_l_he_4_2024-02-02_0008.JPG,StillImage,,CC-BY4.0,2024-02-02T10:01:37Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-02-02_0008.JPG,image/jpeg,authenticate
re_l_he_4_2024-02-09_0007_1,re_l_he_4_2024-02-09_0007.JPG,StillImage,,CC-BY4.0,2024-02-09T11:50:44Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-02-09_0007.JPG,image/jpeg,authenticate
re_l_he_4_2024-02-10_0007_1,re_l_he_4_2024-02-10_0007.JPG,StillImage,,CC-BY4.0,2024-02-10T02:57:07Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-02-10_0007.JPG,image/jpeg,authenticate
re_l_he_4_2024-02-28_0002_1,re_l_he_4_2024-02-28_0002.JPG,StillImage,,CC-BY4.0,2024-02-28T05:33:47Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-02-28_0002.JPG,image/jpeg,authenticate
re_l_he_4_2024-03-22_0002_1,re_l_he_4_2024-03-22_0002.JPG,StillImage,,CC-BY4.0,2024-03-22T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-03-22_0002.JPG,image/jpeg,authenticate
re_l_he_4_2024-04-11_0001_1,re_l_he_4_2024-04-11_0001.JPG,StillImage,,CC-BY4.0,2024-04-10T22:13:16Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-04-11_0001.JPG,image/jpeg,authenticate
re_l_he_4_2024-04-11_0004_1,re_l_he_4_2024-04-11_0004.JPG,StillImage,,CC-BY4.0,2024-04-10T22:14:25Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-04-11_0004.JPG,image/jpeg,authenticate
re_l_he_4_2024-04-12_0012_1,re_l_he_4_2024-04-12_0012.JPG,StillImage,,CC-BY4.0,2024-04-12T04:07:50Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-04-12_0012.JPG,image/jpeg,authenticate
re_l_he_4_2024-04-12_0021_1,re_l_he_4_2024-04-12_0021.JPG,StillImage,,CC-BY4.0,2024-04-12T14:39:48Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-04-12_0021.JPG,image/jpeg,authenticate
re_l_he_4_2024-04-18_0004_1,re_l_he_4_2024-04-18_0004.JPG,StillImage,,CC-BY4.0,2024-04-18T08:23:21Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-04-18_0004.JPG,image/jpeg,authenticate
re_l_he_4_2024-04-29_0005_1,re_l_he_4_2024-04-29_0005.JPG,StillImage,,CC-BY4.0,2024-04-29T00:48:33Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-04-29_0005.JPG,image/jpeg,authenticate
re_l_he_4_2024-05-04_0005_1,re_l_he_4_2024-05-04_0005.JPG,StillImage,,CC-BY4.0,2024-05-04T09:10:41Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-05-04_0005.JPG,image/jpeg,authenticate
re_l_he_4_2024-05-18_0006_1,re_l_he_4_2024-05-18_0006.JPG,StillImage,,CC-BY4.0,2024-05-18T16:29:30Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-05-18_0006.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-02_0004_1,re_l_he_4_2024-06-02_0004.JPG,StillImage,,CC-BY4.0,2024-06-02T17:21:36Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-02_0004.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-16_0007_1,re_l_he_4_2024-06-16_0007.JPG,StillImage,,CC-BY4.0,2024-06-16T06:05:42Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-16_0007.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-17_0009_1,re_l_he_4_2024-06-17_0009.JPG,StillImage,,CC-BY4.0,2024-06-17T10:11:15Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-17_0009.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-18_0014_1,re_l_he_4_2024-06-18_0014.JPG,StillImage,,CC-BY4.0,2024-06-18T12:40:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-18_0014.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-19_0012_1,re_l_he_4_2024-06-19_0012.JPG,StillImage,,CC-BY4.0,2024-06-19T10:38:18Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-19_0012.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-20_0006_1,re_l_he_4_2024-06-20_0006.JPG,StillImage,,CC-BY4.0,2024-06-20T00:40:29Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-20_0006.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-20_0008_1,re_l_he_4_2024-06-20_0008.JPG,StillImage,,CC-BY4.0,2024-06-20T10:01:30Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-20_0008.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-21_0033_1,re_l_he_4_2024-06-21_0033.JPG,StillImage,,CC-BY4.0,2024-06-21T16:17:17Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-21_0033.JPG,image/jpeg,authenticate
re_l_he_4_2024-06-21_0042_1,re_l_he_4_2024-06-21_0042.JPG,StillImage,,CC-BY4.0,2024-06-21T21:05:03Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-06-21_0042.JPG,image/jpeg,authenticate
re_l_he_4_2024-07-03_0006_1,re_l_he_4_2024-07-03_0006.JPG,StillImage,,CC-BY4.0,2024-07-03T19:59:40Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-07-03_0006.JPG,image/jpeg,authenticate
re_l_he_4_2024-07-18_0005_1,re_l_he_4_2024-07-18_0005.JPG,StillImage,,CC-BY4.0,2024-07-17T23:52:30Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-07-18_0005.JPG,image/jpeg,authenticate
re_l_he_4_2024-07-31_0013_1,re_l_he_4_2024-07-31_0013.JPG,StillImage,,CC-BY4.0,2024-07-31T12:07:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-07-31_0013.JPG,image/jpeg,authenticate
re_l_he_4_2024-08-05_0014_1,re_l_he_4_2024-08-05_0014.JPG,StillImage,,CC-BY4.0,2024-08-05T16:15:51Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-08-05_0014.JPG,image/jpeg,authenticate
re_l_he_4_2024-08-06_0014_1,re_l_he_4_2024-08-06_0014.JPG,StillImage,,CC-BY4.0,2024-08-06T04:11:58Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-08-06_0014.JPG,image/jpeg,authenticate
re_l_he_4_2024-08-08_0009_1,re_l_he_4_2024-08-08_0009.JPG,StillImage,,CC-BY4.0,2024-08-08T21:05:28Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-08-08_0009.JPG,image/jpeg,authenticate
re_l_he_4_2024-08-09_0002_1,re_l_he_4_2024-08-09_0002.JPG,StillImage,,CC-BY4.0,2024-08-09T01:18:53Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-08-09_0002.JPG,image/jpeg,authenticate
re_l_he_4_2024-08-09_0005_1,re_l_he_4_2024-08-09_0005.JPG,StillImage,,CC-BY4.0,2024-08-09T04:54:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-08-09_0005.JPG,image/jpeg,authenticate
re_l_he_4_2024-08-10_0004_1,re_l_he_4_2024-08-10_0004.JPG,StillImage,,CC-BY4.0,2024-08-10T02:19:08Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_l_he_4/2024/re_l_he_4_2024-08-10_0004.JPG,image/jpeg,authenticate
